pg_seguidores,ph_likes,ph_fecha,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB,ph_entropia,ph_energia,ph_foco
1600000,1388,2023-03-08,1,15,[],0,0,0,0,1,0,0,0,0.3244470357894897,0.0050690700300037,0.013900497688663523
1600000,3234,2023-03-07,2,18,[],0,0,0,0,1,0,0,0,0.3259180386861165,0.004884916357696,0.32564857248670825
1600000,1709,2023-03-04,3,14,[],0,0,0,0,0,0,1,0,0.314047376314799,0.0060902573168277,0.018735135574301686
1600000,5195,2023-03-03,4,16,[],0,0,0,0,1,0,0,0,0.320892592271169,0.0060327555984258,0.20323366125627987
1600000,5195,2023-03-03,4,16,[],0,0,0,0,1,0,0,0,0.3235575755437215,0.0058522024191915,0.1067530030652286
1600000,5195,2023-03-03,4,16,[],0,0,0,0,1,0,0,0,0.3159848054250081,0.006106202956289,0.11801324532971368
1600000,5195,2023-03-03,4,16,[],0,0,0,0,1,0,0,0,0.3120625813802083,0.0068407240323722,0.07635525539574124
1600000,1914,2023-03-01,5,16,[],0,0,0,0,1,0,0,0,0.2924357056617737,0.0101601621136069,0.013278744453435272
1600000,1914,2023-03-01,5,16,[],0,0,0,0,1,0,0,0,0.3183124462763468,0.0054630665108561,0.013572303799388723
1600000,1914,2023-03-01,5,16,[],0,0,0,0,1,0,0,0,0.301682988802592,0.008206071332097,0.014647477897153314
1600000,1914,2023-03-01,5,16,[],0,0,0,0,1,0,0,0,0.3055523633956909,0.0073198350146412,0.015966987802027717
1600000,1914,2023-03-01,5,16,[],0,0,0,0,1,0,0,0,0.3277747432390849,0.0045276265591382,0.00502564896371123
1600000,2320,2023-02-24,6,19,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3114006121953328,0.0066611599177122,0.0024108723301825897
1600000,2320,2023-02-24,6,19,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3203818798065185,0.0058762021362781,0.07368446064377254
1600000,2320,2023-02-24,6,19,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3195341825485229,0.0066823810338974,0.018149789764948774
1600000,2320,2023-02-24,6,19,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3228982090950012,0.0059521892108023,0.03712008816821533
1600000,4274,2023-02-22,7,17,[],1,0,0,0,1,0,0,0,0.3241827686627705,0.005423950497061,0.03974556411506477
1600000,4274,2023-02-22,7,17,[],0,0,0,0,1,0,0,0,0.3029723564783732,0.0108501436188817,0.027590998707693715
1600000,1032,2023-02-06,9,11,['#WorldTable'],0,0,0,0,1,0,0,0,0.3264904022216797,0.004761055111885,0.0682483233888116
1600000,2077,2023-02-03,10,13,[],0,1,0,0,0,0,1,0,0.3268409967422485,0.0051442165859043,0.032474593225753724
1600000,2011,2023-01-31,11,13,[],1,0,0,0,0,1,0,0,0.3298340241114298,0.0043403217568993,0.07970447250976301
1600000,2667,2023-01-26,12,11,[],0,0,0,0,0,0,1,0,0.3260470231374104,0.0046141119673848,0.01408896238070295
1600000,1893,2022-12-23,13,16,[],0,0,0,0,1,0,0,0,0.3312622706095378,0.0041697975248098,0.054645241496893336
1600000,1607,2022-12-19,14,21,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3210360606511434,0.0082227475941181,0.01115549872824272
1600000,2764,2022-11-22,15,12,[],0,0,0,0,0,0,1,0,0.330503761768341,0.0042846938595175,0.021878740884707367
1600000,1380,2022-11-08,16,15,[],0,0,0,0,1,0,0,0,0.3217012882232666,0.0052426634356379,0.00345394942629296
1600000,12437,2022-11-05,17,14,[],0,0,0,0,1,0,0,0,0.3207733035087585,0.0052441540174186,0.08112818460287723
1600000,1980,2022-10-31,18,20,[],0,0,0,0,0,0,1,0,0.2725747028986613,0.0123704057186841,0.0006096269894504431
1600000,1980,2022-10-31,18,20,[],0,0,0,0,1,0,0,0,0.2946499586105346,0.0107871359214186,0.07004553070418897
1600000,4067,2022-10-28,19,17,[],0,0,0,0,1,0,0,0,0.3251867691675822,0.005084853619337,0.02696801154841793
1600000,4067,2022-10-28,19,17,[],0,0,0,0,1,0,0,0,0.3232401808102925,0.0056433137506246,0.06661660824723706
1600000,4092,2022-10-26,20,12,[],0,0,0,0,0,0,1,0,0.3226325511932373,0.0051779407076537,0.012775814813565491
1600000,2873,2022-10-21,21,19,[],0,0,0,0,0,1,0,0,0.3133762677510579,0.0065181013196706,0.22972513574555184
1600000,1304,2022-10-20,22,12,['#WorldsTable'],0,0,0,0,0,0,1,0,0.278597076733907,0.0137167628854513,0.050310552833231645
1600000,1141,2022-10-19,23,17,[],0,0,0,0,1,0,0,0,0.3261521259943644,0.0059515517204999,0.002934299000550072
1600000,1141,2022-10-19,23,17,[],0,0,0,0,1,0,0,0,0.285499632358551,0.0210781954228878,0.03137844202721316
1600000,1141,2022-10-19,23,17,[],0,0,0,0,1,0,0,0,0.3242942889531453,0.0052263671532273,0.006503672553316405
1600000,2252,2022-10-18,24,14,[],0,0,0,0,0,0,1,0,0.3182287216186523,0.0070081003941595,0.052128255008575514
1600000,2110,2022-10-06,27,17,[],0,0,0,0,1,0,0,0,0.3017009496688843,0.0106419017538428,0.023997006936640516
1600000,2110,2022-10-06,27,17,[],0,0,0,0,1,0,0,0,0.3188948233922322,0.0077935364097356,0.0062160088922280235
1600000,2110,2022-10-06,27,17,[],0,0,0,0,1,0,0,0,0.3300646146138509,0.0043173902668058,0.01049933351030872
1600000,3206,2022-10-05,28,16,[],0,0,0,0,0,0,1,0,0.3239384094874064,0.0051838443614542,0.0288805280059239
1600000,3206,2022-10-05,28,16,[],0,0,0,0,1,0,0,0,0.3256004651387532,0.0048780413344502,0.08812144824947524
1600000,3206,2022-10-05,28,16,[],0,0,0,0,1,0,0,0,0.3234884738922119,0.0050170244649052,0.019768110958069043
1600000,3206,2022-10-05,28,16,[],0,0,0,0,1,0,0,0,0.3288876215616862,0.0046180356293916,0.13090609212219803
1600000,1415,2022-09-29,30,15,['#WorldsTable'],0,0,0,0,0,0,1,0,0.3307793140411377,0.0042215678840875,0.13018462434860897
1600000,2626,2022-09-28,31,15,[],0,0,0,0,0,0,1,0,0.3065743843714396,0.0089972130954265,0.030801558446856094
1600000,5330,2022-08-31,33,17,[],0,0,0,0,0,1,0,0,0.3302055597305298,0.0044339429587125,0.20872667056352137
1600000,3847,2022-08-17,34,18,[],0,0,0,0,1,0,0,0,0.3287140528361003,0.0048720901831984,0.14577439076606408
1600000,3306,2022-08-15,35,21,[],0,0,0,0,0,0,1,0,0.3201029300689697,0.005449078977108,0.039486188316039526
1600000,1876,2022-08-10,37,20,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3311667243639628,0.004204005934298,0.02215625868720839
1600000,3593,2022-07-13,38,18,[],0,0,0,0,1,0,0,0,0.3228145043055216,0.0053074434399604,0.009149600221322518
1600000,1836,2022-06-30,39,17,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3196939627329508,0.0058241570368409,0.03964841729900789
1600000,1836,2022-06-30,39,17,['#WorldsTable'],0,0,0,0,1,0,0,0,0.3267266949017842,0.0046549811959266,0.18978689811443433
1600000,5086,2022-06-22,40,20,[],0,0,0,0,0,1,0,0,0.3269872268040975,0.0048100342974066,0.15456370072682873
1600000,2956,2022-06-15,41,22,[],0,0,0,0,1,0,0,0,0.3261729081471761,0.0046733431518077,0.20240350492286194
1600000,2956,2022-06-15,41,22,[],0,0,0,0,1,0,0,0,0.3254505594571431,0.0046501182951033,0.11561661521745624
1600000,2956,2022-06-15,41,22,[],0,0,0,0,1,0,0,0,0.329634169737498,0.0043932502157986,0.10470746983053784
1600000,2956,2022-06-15,41,22,[],0,0,0,0,1,0,0,0,0.302310566107432,0.0079039167612791,0.0016883902998329093
1600000,4386,2022-06-02,42,0,[],0,0,0,0,1,0,0,0,0.3070072730382283,0.0071220397949218,0.03401729752632883
1600000,2788,2022-05-30,43,10,[],0,0,0,0,1,0,0,0,0.3107492526372273,0.0067676827311515,0.04414723407372279
1600000,2557,2022-05-29,44,17,[],0,0,0,0,0,0,1,0,0.3128552834192912,0.0061858315020799,0.04736818680787052
1600000,3692,2022-05-28,45,23,[],0,0,0,0,0,0,1,0,0.322966714700063,0.0053868927061557,0.1021432592391037
1600000,1602,2022-05-27,46,17,['#WorldsTable'],0,0,0,0,1,0,0,0,0.323344349861145,0.0054431380704045,0.015526456262129246
1600000,5123,2022-05-23,47,9,[],0,0,0,0,1,0,0,0,0.3260310490926106,0.0047532804310321,0.06994520637212194
1600000,3601,2022-05-22,48,7,"['#bbctravel', '#lovetheworld', '#italy', '#livorno', '#livornese', '#europe', '#coast', '#visititaly']",0,0,0,0,1,0,0,0,0.3140098651250203,0.0063456580974161,0.00463796358594957
1600000,4294,2022-05-21,49,7,"['#bbctravel', '#lovetheworld', '#iceland', '#reykjavik', '#visiticeland']",0,0,0,0,0,0,1,0,0.2864903807640075,0.011756720021367,0.17555658652014583
1600000,1928,2022-05-20,50,15,"['#bbctravel', '#lovetheworld', '#france', '#travelfrance', '#macaron']",0,0,0,0,1,0,0,0,0.3294034202893575,0.0045326203107833,0.07600994796680807
1600000,1172,2022-05-12,51,22,[],0,0,0,0,1,0,0,0,0.2665011485417684,0.0244334992021322,0.0373312276211284
1600000,4378,2022-05-06,52,15,"['#bbctravel', '#lovetheworld', '#france', '#visitfrance', '#travel', '#travelfrance', '#frenchalps']",0,0,0,0,1,0,0,0,0.3167933622996012,0.0061932918615639,0.1577906124034621
1600000,4205,2022-05-03,53,23,"['#bbctravel', '#lovetheworld', '#portugal', '#travel', '#travelportugal', '#alentejo', '#night', '#nightphotography', '#nightsky', '#stargazing', '#roadtrip']",0,0,0,0,1,0,0,0,0.3075486024220784,0.0071290074847638,0.1911636876067068
1600000,4744,2022-04-27,54,15,"['#bbctravel', '#lovetheworld', '#california', '#californiaadventure', '#californialove', '#usa', '#westcoast', '#usatravel']",0,0,0,0,1,0,0,0,0.3236990173657735,0.0052847419865429,0.03404501743345512
1600000,4827,2022-04-26,55,2,"['#bbctravel', '#lovetheworld', '#canaryislands', '#spain', '#spaintravel', '#island']",0,0,0,0,0,0,1,0,0.3279764652252197,0.0046667684800922,0.07672608565045244
1600000,5106,2022-04-25,56,17,"['#bbctravel', '#lovetheworld', '#scotland', '#edinbrugh', '#carlowriecastle', '#ivy', '#architecture']",1,0,0,0,1,0,0,0,0.239112635453542,0.1097431555390358,0.28464154244880374
1600000,4538,2022-04-02,58,4,[],0,0,0,0,0,0,1,0,0.3202193578084309,0.0059760850854218,0.06470442965501787
1600000,2099,2022-03-23,59,2,[],0,0,0,0,0,0,1,0,0.3268710374832153,0.0047776629216969,0.1447915903283371
1600000,6336,2022-03-17,60,19,"['#bbctravel', '#lovetheworld', '#travel', '#templebar', '#stpatricksday', '#happystpatricksday', '#dublin', '#ireland', '#irish', '#craic']",1,0,0,0,1,0,0,0,0.3020529349644978,0.0094951037317514,0.2901361064268959
1600000,6336,2022-03-17,60,19,"['#bbctravel', '#lovetheworld', '#travel', '#templebar', '#stpatricksday', '#happystpatricksday', '#dublin', '#ireland', '#irish', '#craic']",1,0,0,0,1,0,0,0,0.3318105141321818,0.0041189030744135,0.03920702041954269
1600000,6336,2022-03-17,60,19,"['#bbctravel', '#lovetheworld', '#travel', '#templebar', '#stpatricksday', '#happystpatricksday', '#dublin', '#ireland', '#irish', '#craic']",1,0,0,0,1,0,0,0,0.3208325306574504,0.0055534318089485,0.04290130372869221
1600000,6336,2022-03-17,60,19,"['#bbctravel', '#lovetheworld', '#travel', '#templebar', '#stpatricksday', '#happystpatricksday', '#dublin', '#ireland', '#irish', '#craic']",1,0,0,0,0,1,0,0,0.3203867077827453,0.0064047686755657,0.03955191116660799
1600000,3195,2022-03-16,61,1,"['#bbctravel', '#lovetheworld', '#travel', '#singapore', '#singaporefood', '#architecture', '#architecturelovers']",0,0,0,0,1,0,0,0,0.3017221689224243,0.0104865729808807,0.21507880450348169
1600000,3506,2022-03-12,62,10,"['#bbctravel', '#lovetheworld', '#travelshow', '#lapalma', '#spain', '#canaryislands', '#fuencaliente', '#vacation']",0,0,0,0,0,0,1,0,0.3040444056193034,0.0093228388577699,0.11826013169526697
1600000,3698,2022-03-10,63,15,"['#bbctravel', '#lovetheworld', '#arizona', '#us', '#travelus', '#sandstone', '#spring']",0,0,0,0,1,0,0,0,0.3103346824645996,0.0067882258445024,0.01056611438731125
1600000,2425,2022-03-08,64,21,"['#bbctravel', '#lovetheworld', '#colorado', '#ouray', '#ourayicepark', '#iceclimbing', '#mountains', '#mountainclimbing', '#winter', '#wintersports']",1,0,0,0,0,0,1,0,0.2751101454099019,0.0154232941567897,0.013941260544647179
1600000,3038,2022-03-02,65,4,"['#bbctravel', '#lovetheworld', '#bbctravels', '#travel', '#mexico', '#mexicocity', '#architecture', '#history']",0,0,1,0,1,0,0,0,0.3138691584269206,0.0074401553720235,0.07767665244384696
1600000,6479,2022-02-26,66,16,"['#bbctravel', '#lovetheworld', '#göreme', '#turkey']",0,0,0,0,1,0,0,0,0.3123124043146769,0.0068926904350519,0.03351438954047006
1600000,5788,2022-02-18,67,7,"['#bbctravel', '#lovetheworld', '#seattle', '#seattlespaceneedle', '#views', '#travel', '#adventure', '#us', '#ustravel']",0,0,0,0,1,0,0,0,0.3185808658599853,0.0056236614473164,0.004230734792494478
1600000,9865,2022-02-04,68,18,"['#bbctravel', '#lovetheworld', '#neemrana', '#neemranafortpalace', '#rajasthan', '#jaipur', '#india', '#heritage', '#culture', '#travel', '#resort']",0,0,0,0,1,0,0,0,0.303052544593811,0.008251960389316,0.06563422634824927
1600000,7150,2022-02-04,69,0,"['#bbctravel', '#lovetheworld', '#travel', '#newzealand', '#auckland', '#stars', '#starrynight', '#darksky', '#ecotourism', '#environment', '#nature', '#scenery', '#laketekapo']",0,0,0,0,0,0,1,0,0.3215563297271728,0.0051123071461915,0.10913575157756254
1600000,3652,2022-01-28,71,3,[],0,0,0,0,0,0,1,0,0.3243031501770019,0.0049635511822998,0.17996390446573515
1600000,7302,2022-01-26,72,20,"['#bbctravel', '#bbctravelshow', '#bbctravels', '#lovetheworld', '#norway']",0,0,0,0,0,0,1,0,0.324245532353719,0.0054501234553754,0.1515142291640844
1600000,4099,2022-01-25,73,23,"['#bbctravel', '#lovetheworld', '#canada', '#roadtrip', '#tundra', '#inuvik', '#adventure']",0,0,0,0,0,0,1,0,0.3273720741271972,0.0050098188221454,0.025733496958112577
1600000,2069,2022-01-22,74,14,"['#bbctravel', '#lovetheworld', '#travel', '#malaysia', '#penang', '#penangtourism', '#asia', '#southasia', '#southeastasia', '#architecture', '#seaside', '#island']",0,0,0,0,0,0,1,0,0.3102711240450541,0.0079564983025193,0.025988641007788426
1600000,9234,2022-01-21,75,9,"['#bbctravel', '#lovetheworld', '#colombia', '#mountain', '#summit', '#hike']",0,0,0,0,0,0,1,0,0.3115845322608948,0.0061460742726922,0.002829068571908186
1600000,4636,2022-01-14,76,9,[],0,0,0,0,0,0,1,0,0.3148240645726521,0.0059300162829458,0.013189298131670288
1600000,3811,2022-01-13,77,3,"['#bbctravel', '#lovetheworld', '#india', '#travelindia', '#kullu', '#landscape', '#forest', '#mountain', '#pathway']",0,0,0,0,1,0,0,0,0.3208061059315999,0.0058603496290743,0.5513380440768836
1600000,4738,2022-01-12,78,11,"['#bbctravel', '#lovetheworld', '#seoul', '#korea', '#southkorea', '#winter', '#snow', '#city', '#cityscapes', '#biking']",0,0,0,0,1,0,0,0,0.3239065210024516,0.0048487400636076,0.0678639064823969
1600000,6638,2022-01-10,79,22,"['#bbctravel', '#lovetheworld', '#naples', '#naplesitaly', '#napoli', '#italy', '#italia', '#italy🇮🇹', '#pompeii', '#mountvesuvius']",0,0,0,0,0,0,1,0,0.3236464659372965,0.0049029421061277,0.07466741265817024
1600000,5960,2022-01-08,80,17,"['#bbctravel', '#lovetheworld', '#australia', '#tasmania', '#coast', '#coastalliving', '#bay']",0,0,0,0,0,0,1,0,0.3209853172302246,0.0052810907363891,0.09941758591568066
1600000,9432,2022-01-07,81,18,"['#bbctravel', '#lovetheworld', '#jeju', '#jejuisland', '#jejudo', '#southkorea', '#korea', '#asia', '#landscape', '#sunset', '#scenery']",0,0,0,0,1,0,0,0,0.3193896214167277,0.0057114181108772,0.055241240094001345
1600000,6696,2022-01-06,82,18,"['#bbctravel', '#lovetheworld', '#paris', '#parisfrance', '#france', '#cafe', '#café', '#city', '#cityscape']",0,0,0,0,1,0,0,0,0.3218830029169718,0.0052168034017086,0.0859254935176498
1600000,2220,2022-01-05,83,21,"['#bbctravel', '#lovetheworld', '#malaysia', '#tehtarik', '#winter', '#drink', '#tea', '#malay', '#southeastasia']",0,0,0,0,0,0,1,0,0.3137894868850708,0.0061086798086762,0.002349002048490924
1600000,5259,2022-01-04,84,16,"['#bbctravel', '#LoveTheWorld', '#Finland', '#lapland', '#winter', '#winterwonderland', '#arctic']",0,0,0,0,0,0,1,0,0.2937134106953938,0.0094199618324637,0.06795124235069924
1600000,3859,2022-01-03,85,19,"['#BBCTravel', '#LoveTheWorld', '#Yemen', '#socotra', '#views', '#ocean']",0,0,0,0,0,0,1,0,0.2717299461364746,0.0159490834921598,0.0
1600000,3859,2022-01-03,85,19,"['#BBCTravel', '#LoveTheWorld', '#Yemen', '#socotra', '#views', '#ocean']",0,0,0,0,1,0,0,0,0.3233904441197713,0.0052129244431853,0.01049346339060395
1600000,3757,2021-12-09,86,22,"['#bbctravel', '#bbcearth', '#LoveTheWorld', '#travel', '#Japan', '#Tohoku', '#hiking', '#trail']",0,0,0,0,1,0,0,0,0.3129575451215108,0.0074008768424391,0.2738018762218171
