pg_seguidores,ph_likes,ph_fecha,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB,ph_entropia,ph_energia,ph_foco
12600000,20117,2023-02-17,52,18,[],0,1,1,0,1,0,0,0,0.318252166112264,0.0057343835942447,0.11127437188231731
12600000,69231,2023-02-17,53,16,[],0,0,1,0,1,0,0,0,0.2837570309638977,0.0097064021974802,0.009764159400237431
12600000,69231,2023-02-17,53,16,[],0,0,1,0,0,1,0,0,0.2665663758913676,0.016847837716341,0.004752375303999329
12600000,15137,2023-02-16,56,16,"['#grizzlybear', '#brownbear', '#Alaska', '#katmainationalpark', '#conservation', '#power']",0,1,0,0,1,0,0,0,0.3214730024337768,0.00511439377442,0.18585602778827168
12600000,38587,2023-02-15,57,19,[],0,1,0,0,0,1,0,0,0.3093109329541524,0.0096964761614799,0.03473733505480295
12600000,38587,2023-02-15,57,19,[],0,1,0,0,0,1,0,0,0.3232994278271993,0.0049274181947112,0.029810037844705803
12600000,38587,2023-02-15,57,19,[],0,1,0,0,0,1,0,0,0.3018544514973958,0.0097152637317776,0.0064831193806859
12600000,166224,2023-02-14,60,19,[],0,1,1,0,1,0,0,0,0.3287407755851745,0.0045479740947484,0.04421025277367165
12600000,166224,2023-02-14,60,19,[],0,0,1,0,1,0,0,0,0.3142407933870951,0.0060473578050732,0.029454907241486368
12600000,22915,2023-02-14,61,16,"['#Antarctica', '#penguin', '#emperorpenguin', '#wildlifephotography', '#climatechange']",0,1,0,0,0,0,1,0,0.3085180123647054,0.0082823215052485,0.20787499913395124
12600000,30317,2023-02-12,62,20,[],0,1,0,0,0,1,0,0,0.3250733613967895,0.00467040669173,0.006107385096613057
12600000,30317,2023-02-12,62,20,[],0,1,1,0,1,0,0,0,0.2833503484725952,0.0157071035355329,0.01543256710038169
12600000,30317,2023-02-12,62,20,[],0,1,1,0,0,1,0,0,0.2382910052935282,0.0253823809325695,0.004017464835621429
12600000,16411,2023-02-12,64,16,"['#ivorygull', '#arctic', '#svalbard', '#birdphotography', '#wildlifephotography']",0,1,1,0,0,0,1,0,0.255859891573588,0.0218110401183366,0.008724855373973037
12600000,8800,2023-02-11,67,14,"['#DrPol,']",1,0,1,0,1,0,0,0,0.3266192475954692,0.0047745490446686,0.19271494621467578
12600000,8800,2023-02-11,67,14,"['#DrPol,']",1,0,1,0,1,0,0,0,0.3173522154490153,0.0061920080333948,0.1206246552695123
12600000,8800,2023-02-11,67,14,"['#DrPol,']",1,0,0,0,0,1,0,0,0.3189734021822611,0.0055440822616219,0.0857841449945709
12600000,26148,2023-02-07,72,16,"['#pegnuing', '#kingpenguin', '#falklandIslands', '#malvinas', '#conservation']",0,0,0,0,0,0,1,0,0.3016326626141866,0.0080410744994878,0.02480279851749535
12600000,15996,2023-02-07,73,14,[],0,1,0,0,0,0,1,0,0.295789361000061,0.0077725620940327,0.00708820972452574
12600000,15996,2023-02-07,73,14,[],0,1,0,0,0,0,1,0,0.3083306153615315,0.0074525545351207,0.08374842513958787
12600000,19127,2023-02-05,76,14,"['#grizzlybear', '#britishcolumbia', '#conservation']",0,1,0,0,1,0,0,0,0.3246012131373088,0.0050228871405124,1.0
12600000,19127,2023-02-05,76,14,"['#grizzlybear', '#britishcolumbia', '#conservation']",0,1,0,0,1,0,0,0,0.2547826568285624,0.1106050610542297,0.8279130358379996
12600000,67628,2023-02-04,77,18,"['#lions', '#natgeowild', '#bigcat', '#serengeti', '#lionking', '#lioness']",0,0,1,0,1,0,0,0,0.3231191436449687,0.0050503173843026,0.0890020661020455
12600000,18970,2023-02-03,78,19,"['#MagicOfDAK,']",0,1,0,0,1,0,0,0,0.292443831761678,0.009764633141458,0.0024463448986901636
12600000,18970,2023-02-03,78,19,"['#MagicOfDAK,']",0,1,1,0,0,1,0,0,0.3088334202766418,0.007486161775887,0.01063792143389421
12600000,14870,2023-02-01,83,14,"['#grizzlybear', '#brownbear', '#conservation', '#britishcolumbia', '#canada', '#wildlifephotography', '#naturephotography']",0,0,0,0,1,0,0,0,0.3159459431966145,0.006049349438399,0.15203443339921568
12600000,16205,2023-01-31,85,14,"['#galapagos', '#galapagosislands', '#sealion', '#underwaterphotography', '#curiosity']",0,0,0,0,1,0,0,0,0.3131566643714905,0.0065386560745537,0.3083680713668924
12600000,27448,2023-01-26,90,14,"['#canada', '#manitoba', '#polarbear', '#conservation']",0,0,0,0,0,0,1,0,0.2599019805590312,0.0195661019533872,0.0030221623517532356
12600000,27448,2023-01-26,90,14,"['#canada', '#manitoba', '#polarbear', '#conservation']",0,0,0,0,0,0,1,0,0.204904576142629,0.1214571371674537,0.003326586536945047
12600000,28245,2023-01-24,92,15,['#bobcats'],0,0,0,0,0,1,0,0,0.3128018180529276,0.0063410894945263,0.05442787011624669
12600000,20773,2023-01-22,95,20,"['#galapagos', '#wavedalbatross', '#albatross', '#birdphotography', '#couple', '#tenderness', '#courtship', '#conservation']",0,0,0,0,1,0,0,0,0.269982894261678,0.0387528650462627,0.05275238500529007
12600000,20773,2023-01-22,95,20,"['#galapagos', '#wavedalbatross', '#albatross', '#birdphotography', '#couple', '#tenderness', '#courtship', '#conservation']",0,0,0,0,1,0,0,0,0.2744684815406799,0.038184855133295,0.04071955373485417
12600000,19334,2023-01-21,98,14,"['#wildlifeplanet', '#animalportrait', '#animallovers', '#goldeneyes', '#beauty', '#gaze', '#leopardgeckosofinstagram']",0,0,0,0,0,0,1,0,0.3137756586074829,0.0057211592793464,0.14242250762856998
12600000,21394,2023-01-20,100,16,['#PenguinAwarenessDay'],0,0,0,0,1,0,0,0,0.2890079418818156,0.010337283834815,0.08086172516373918
12600000,21394,2023-01-20,100,16,['#PenguinAwarenessDay'],0,0,0,0,0,0,1,0,0.3089008927345276,0.0064193019643425,0.014386224238096114
12600000,21394,2023-01-20,100,16,['#PenguinAwarenessDay'],0,0,0,0,0,0,1,0,0.3255966107050578,0.0048735244199633,0.14457328922639956
12600000,21394,2023-01-20,100,16,['#PenguinAwarenessDay'],0,0,0,0,0,0,1,0,0.2979691823323567,0.0096634412184357,0.002246103633878509
12600000,17369,2023-01-20,101,14,"['#svalbard', '#norway', '#puffin', '#atlanticpuffin', '#birdphotography', '#conservation']",0,0,0,0,0,0,1,0,0.3014491399129231,0.0082420036196708,0.018153955957766383
12600000,28061,2023-01-19,102,14,[],0,0,0,0,0,1,0,0,0.2600198189417521,0.0199687499552965,0.056048525638969816
12600000,18884,2023-01-17,105,14,['#hollywood'],0,0,0,0,1,0,0,0,0.2698699831962585,0.0476710498332977,0.044754752982421556
12600000,10600,2023-01-14,109,14,"['#leopard', '#bigcat', '#bigcatsofinstagram', '#leopards', '#india']",0,0,0,0,1,0,0,0,0.2212949991226196,0.1096125021576881,0.0776956676276307
12600000,16103,2023-01-12,115,14,"['#brownbear', '#grizzlybear', '#Alaska', '#conservation']",0,0,0,0,0,0,0,1,0.0,0.0,0.0
12600000,9668,2023-01-11,117,14,"['#natgeowild', '#natgeo', '#spiders']",0,0,0,0,1,0,0,0,0.3280971050262451,0.0049138278700411,0.0032983840103706103
12600000,18441,2023-01-10,118,14,"['#greatbearrainforest', '#britishcolumbia', '#bear', '#blackbear', '#conservation']",0,0,0,0,1,0,0,0,0.2780221303304036,0.0176127906888723,0.06020081921069938
12600000,12397,2023-01-09,119,14,[],0,0,0,0,1,0,0,0,0.3051321307818095,0.0078283734619617,0.022178049493804374
12600000,13333,2023-01-07,122,16,['#BetterHumanBetterDog'],0,0,0,0,0,1,0,0,0.3132854104042053,0.0061799967661499,0.02055168439203668
12600000,13333,2023-01-07,122,16,['#BetterHumanBetterDog'],0,0,0,0,1,0,0,0,0.3225078185399373,0.00536366738379,0.09121129236824049
12600000,17130,2023-01-07,123,14,"['#humanconflict', '#conservation', '#grizzlybear', '#britishcolumbia', '#canada']",0,0,0,0,0,0,0,0,0.2475611766179402,0.0226250682026147,0.030692002822823795
12600000,4627,2023-01-05,126,15,['#DrPol'],0,0,0,1,1,0,0,0,0.2966153025627136,0.0110858287662267,0.024761801222884357
12600000,44706,2023-01-02,130,17,[],0,0,0,0,1,0,0,0,0.3282270630200704,0.0044812355190515,0.05552463740349229
12600000,44706,2023-01-02,130,17,[],0,0,0,0,0,1,0,0,0.3069526155789693,0.0074510304257273,0.016242056340668477
12600000,17629,2023-01-02,131,15,"['#natgeowild', '#bats', '#australia', '#rainforest', '#pollination']",0,0,0,0,1,0,0,0,0.1913958390553792,0.1781445294618606,0.01681829755693504
12600000,15890,2022-12-30,135,16,"['#seabird', '#natgeowild', '#islandlife', '#subantarctic', '#albatross']",0,0,0,0,1,0,0,0,0.3223613103230794,0.0049640769138932,0.16905210813992255
12600000,15890,2022-12-30,135,16,"['#seabird', '#natgeowild', '#islandlife', '#subantarctic', '#albatross']",0,0,0,0,1,0,0,0,0.3260944286982218,0.0047648544423282,0.1479596371090281
12600000,16892,2022-12-29,136,20,"['#elephantseal', '#natgeowild', '#sealpup', '#subantarctic', '#babyanimals']",0,0,0,0,0,0,1,0,0.3282753030459086,0.0044547631405293,0.050822186096326535
12600000,28110,2022-12-29,138,16,['#DidYouKnow'],0,0,0,0,1,0,0,0,0.2940561374028523,0.010137035511434,0.030423607850614213
12600000,28110,2022-12-29,138,16,['#DidYouKnow'],0,0,0,0,1,0,0,0,0.3090510964393616,0.0068352906964719,0.005158501339351384
12600000,17217,2022-12-29,139,14,"['#natgeowild', '#natgeo', '#yellowstonenationalpark', '#raven']",0,0,0,0,0,0,1,0,0.3099588553110758,0.0071327337063848,0.013800479017618082
12600000,29208,2022-12-28,140,15,"['#natgeowild', '#onassignment', '#leopard', '#bigcat', '#serengeti', '#vulnerable']",0,0,0,0,0,1,0,0,0.2641760508219401,0.0265605486929416,0.31517353597556713
12600000,29806,2022-12-26,144,14,"['#natgeowild', '#onassignment', '#snarespenguin', '#penguin', '#vulnerable']",0,0,0,0,1,0,0,0,0.3266168236732483,0.0047384887002408,0.8224604771832578
12600000,17921,2022-12-25,145,16,[],0,0,0,0,1,0,0,0,0.3045116662979126,0.0091966968029737,0.1254137565678406
12600000,24574,2022-12-24,146,16,[],0,0,0,0,0,1,0,0,0.2993892033894856,0.0081229601055383,0.008944456895388014
12600000,24574,2022-12-24,146,16,[],0,0,0,0,0,1,0,0,0.323249618212382,0.0048639839515089,0.05536178276056077
12600000,89638,2022-12-24,147,14,"['#reindeer', '#svalbard', '#wildlifephotography', '#polar', '#climatechange', '#climatechangeisreal']",0,0,0,0,0,0,1,0,0.2744077245394389,0.0132312327623367,0.03465694444840011
12600000,17083,2022-12-23,148,18,['#MagicOfDAK'],0,0,0,0,1,0,0,0,0.2939282655715942,0.0080732880160212,0.028479302290089416
12600000,17083,2022-12-23,148,18,['#MagicOfDAK'],0,0,0,0,0,0,1,0,0.3082872629165649,0.007360128685832,0.31199493438876463
12600000,38297,2022-12-23,149,16,[],0,0,0,0,0,0,1,0,0.31502099831899,0.0080899540334939,0.029655108162981902
12600000,38297,2022-12-23,149,16,[],0,0,0,0,0,0,1,0,0.3267604509989421,0.0047185327857732,0.13024212578874553
12600000,38297,2022-12-23,149,16,[],0,0,0,0,0,0,1,0,0.2955013314882914,0.0096335457637906,0.06679401030149587
12600000,18370,2022-12-23,150,14,"['#natgeowild', '#onassignment', '#snarespenguin', '#penguin', '#vulnerable']",0,0,0,0,1,0,0,0,0.3143124381701151,0.006587725598365,0.10082264574179392
12600000,51604,2022-12-22,151,14,"['#natgeowild', '#natgeo', '#yellowstonenationalpark', '#fox']",0,0,0,0,1,0,0,0,0.3284398118654887,0.0044264271855354,0.016664194187454028
12600000,24300,2022-12-21,153,14,"['#Churchill', '#Manitoba', '#polarbear']",0,0,0,0,1,0,0,0,0.3188233772913615,0.0055752834305167,0.13843723331933563
12600000,24300,2022-12-21,153,14,"['#Churchill', '#Manitoba', '#polarbear']",0,0,0,0,1,0,0,0,0.2486493587493896,0.0638906806707382,0.10705308741200002
12600000,21577,2022-12-20,154,16,"['#Antarctica', '#penguin', '#sunset', '#polar', '#chinstrappenguin', '#climatechange', '#climatechangeisreal', '#wildlifephotography']",0,0,0,0,1,0,0,0,0.2930103739102681,0.0105963163077831,0.0038764936321820636
12600000,36143,2022-12-19,155,14,[],0,0,0,0,0,0,1,0,0.2986474434534709,0.0100326603278517,0.016001219630542962
12600000,21318,2022-12-18,156,14,"['#grizzlybears', '#brotherhood', '#conservation', '#wildlifephotography', '#naturephotography']",0,0,0,0,1,0,0,0,0.322616438070933,0.005125748924911,0.22176951433400233
12600000,21318,2022-12-18,156,14,"['#grizzlybears', '#brotherhood', '#conservation', '#wildlifephotography', '#naturephotography']",0,0,0,0,1,0,0,0,0.3188580274581909,0.005733816884458,0.20945248959520493
12600000,20103,2022-12-16,158,14,"['#conservation', '#whales', '#humpbackwhale', '#bubblenetting', '#humpback', '#wildlifephotography', '#naturephotography']",0,0,0,0,0,0,1,0,0.2948057254155476,0.0116265537217259,0.05918224648398532
12600000,32708,2022-12-15,159,18,[],0,0,0,0,0,1,0,0,0.3111064632733663,0.0087257288396358,0.5276734403275275
12600000,20599,2022-12-15,160,14,"['#natgeowild', '#natgeo', '#yellowstonenationalpark', '#elk']",0,0,0,0,0,0,1,0,0.3091754913330078,0.0072812065482139,0.052894325403173494
12600000,17389,2022-12-14,161,16,"['#grizzlybear', '#brownbear', '#BritishColumbia', '#conservation']",0,0,0,0,1,0,0,0,0.3252203861872355,0.0047314800322055,0.038279938101868506
12600000,16308,2022-12-14,162,14,['#InternationalMonkeyDay!'],0,0,0,0,0,1,0,0,0.3083428939183553,0.007353174034506,0.014518977685858572
12600000,16429,2022-12-13,163,14,['#NationalHorseDay'],0,0,0,0,1,0,0,0,0.3236602346102397,0.0053176153451204,0.37320930803522917
12600000,16429,2022-12-13,163,14,['#NationalHorseDay'],0,0,0,0,1,0,0,0,0.3067054549853007,0.0115129724144935,0.013106107387284236
12600000,16429,2022-12-13,163,14,['#NationalHorseDay'],0,0,0,0,1,0,0,0,0.3218427896499634,0.0059020901098847,0.10359388474091681
12600000,15622,2022-12-10,166,21,"['#natgeowild', '#kimberley', '#mudskipper']",0,0,0,0,0,1,0,0,0.2920657793680827,0.0094993691891431,0.027791495223285816
12600000,15940,2022-12-10,168,15,"['#Alaska', '#brownbear', '#grizzlybear', '#explorecanada', '#canada', '#britishcolumbia']",0,0,0,0,0,1,0,0,0.307894229888916,0.0068069854751229,0.2562570124885279
12600000,22587,2022-12-09,169,20,"['#natgeowild', '#kingpenguin', '#colony', '#subantarctic']",0,0,0,0,1,0,0,0,0.3263310194015503,0.0053541092202067,0.21972683372697543
12600000,23567,2022-12-09,170,18,['#NationalLlamaDay!'],0,0,0,0,0,1,0,0,0.315872569878896,0.00630334764719,0.13556982583900642
12600000,13722,2022-12-09,172,15,"['#mammalwatching', '#gibbons', '#endangered', '#apes', '#wildvietnam', '#Felisimages', '#primates', '#cattiennationalpark', '#goldencheekedgibbon']",0,0,0,0,0,1,0,0,0.3236563205718994,0.0050429231487214,0.02419346537524315
12600000,13722,2022-12-09,172,15,"['#mammalwatching', '#gibbons', '#endangered', '#apes', '#wildvietnam', '#Felisimages', '#primates', '#cattiennationalpark', '#goldencheekedgibbon']",0,0,0,0,0,1,0,0,0.3133099476496379,0.0080290883779525,0.013848545025227178
12600000,20638,2022-12-08,173,17,"['#natgeowild', '#bigcat', '#leopard', '#serengeti']",0,0,0,0,1,0,0,0,0.3248368501663208,0.0052703917026519,0.5669802193228981
12600000,16632,2022-12-08,174,15,"['#Antarctica', '#seal', '#weddellseal', '#conservation', '#climatechange']",0,0,0,0,0,0,0,0,0.3223949670791626,0.0062620155513286,0.14336299176926806
12600000,27036,2022-12-06,176,15,"['#penguin', '#gentoopenguin', '#Antarctica', '#climatechange', '#climatechangeisreal']",0,0,0,0,0,0,1,0,0.2744086186091105,0.0174191743135452,0.041689280488425615
12600000,15634,2022-12-05,178,15,[],0,0,0,0,0,0,1,0,0.2982656955718994,0.0085995523259043,0.09249178001005198
12600000,23207,2022-12-04,179,15,"['#Antarctica', '#penguin', '#chinstrappenguin', '#conservation', '#climatechange', '#wildlifephotography', '#naturephotography']",0,0,0,0,0,0,1,0,0.2632043361663818,0.0147904008626937,0.004166064150246616
12600000,23207,2022-12-04,179,15,"['#Antarctica', '#penguin', '#chinstrappenguin', '#conservation', '#climatechange', '#wildlifephotography', '#naturephotography']",0,0,0,0,0,0,1,0,0.2339961926142374,0.0445269383490085,0.0038372742486609134
12600000,17204,2022-12-02,181,15,"['#grizzlybear', '#brownbear', '#Alaska']",0,0,0,0,1,0,0,0,0.3218523661295573,0.0053351214155554,0.11073371128658208
12600000,20437,2022-11-29,183,14,"['#Svalbard', '#reindeer', '#svalbardreindeer', '#wildlifephotography', '#iceberg', '#arctic']",0,0,0,0,0,0,1,0,0.2801711161931355,0.0136376591399312,0.015654949465468193
12600000,27182,2022-11-27,185,14,"['#spiritbear', '#kermodebear', '#blackbear', '#greatbearrainforest', '#britishcolumbia']",0,0,0,0,1,0,0,0,0.3167336185773213,0.0065522897057235,0.17972047235417962
12600000,32474,2022-11-25,187,15,"['#conservation', '#Antarctica', '#penguin', '#kingpenguin', '#falklandIslands', '#malvinas', '#climatechange']",0,0,0,0,1,0,0,0,0.3161151607831319,0.006561660207808,0.044881880778005125
12600000,16771,2022-11-24,188,16,[],0,0,0,0,0,0,1,0,0.3148192167282104,0.0063112275674939,0.005280842538915898
12600000,17386,2022-11-22,190,14,"['#brownbear', '#KronotskyReserve', '#kurillake', '#kamchatka', '#bears', '#russia']",0,0,0,0,1,0,0,0,0.2870419820149739,0.0144398473203182,0.10561487075932346
12600000,25573,2022-11-21,193,14,"['#wildlifeplanet', '#animalportrait', '#animallovers', '#goldeneyes', '#beauty', '#gaze', '#leopardgeckosofinstagram']",0,0,0,0,1,0,0,0,0.3124729792277018,0.0063621173612773,0.5058784816395269
12600000,14296,2022-11-20,194,18,"['#Svalbard', '#fulmar', '#birdphotography', '#wildlifephotography', '#iceberg', '#arctic']",0,0,0,0,0,0,1,0,0.3020905256271362,0.007860011421144,0.03539530526664356
12600000,27166,2022-11-19,196,14,[],0,0,0,0,1,0,0,0,0.3128639062245686,0.0061245560646057,0.06104350469502117
12600000,26175,2022-11-17,199,18,[],0,0,0,0,1,0,0,0,0.3064242998758952,0.0075496556237339,0.13137367557557064
12600000,14731,2022-11-17,200,16,"['#britishcolumbia', '#canada', '#grizzlybear', '#brownbear', '#conservation']",0,0,0,0,1,0,0,0,0.3211965759595235,0.0052755638025701,0.22318676851325703
12600000,14782,2022-11-15,203,14,"['#Svalbard', '#walrus', '#Norway', '#arctic', '#conservation']",0,0,0,0,1,0,0,0,0.3111315170923869,0.007792261429131,0.010627610605828909
12600000,22335,2022-11-13,206,14,"['#leopard', '#beauty', '#wildlife', '#india']",0,0,0,0,1,0,0,0,0.2178269624710083,0.1312000751495361,0.05519103505203938
12600000,16233,2022-11-12,207,14,"['#bronwbear', '#grizzly', '#canada', '#britishcolumbia', '#conservation']",0,0,0,0,1,0,0,0,0.3136226137479146,0.0060658156871795,0.02845200829622448
12600000,25520,2022-11-11,210,14,"['#bigcat', '#ecotourism', '#wildcat', '#catsunday', '#cat', '#catsofgrams']",0,0,0,0,1,0,0,0,0.3161336580912272,0.0060606389306485,0.2685240054811472
12600000,12938,2022-11-10,212,16,"['#hawaii', '#birdphotography', '#tern', '#whitetern', '#conservation']",0,0,0,0,0,0,1,0,0.1521299084027608,0.3667154312133789,0.0027378274110612033
12600000,16274,2022-11-10,213,14,[],0,0,0,0,0,0,0,0,0.2401978373527526,0.0333615839481353,0.04594485124113689
12600000,23675,2022-11-09,216,14,[],0,0,0,0,1,0,0,0,0.3261106411616007,0.0047118286602199,0.08690933201387348
12600000,39960,2022-11-08,218,17,[],0,0,0,0,1,0,0,0,0.3121370474497477,0.006856333464384,0.06441842825387788
12600000,16129,2022-11-08,219,15,"['#Antarctica', '#conservation', '#penguin', '#gentoopenguin', '#wildlifephotography', '#birdphotography']",0,0,0,0,0,0,0,0,0.055519829193751,0.73145592212677,0.037852737749621994
12600000,20294,2022-11-07,221,18,"['#Bandhavgarh', '#tiger', '#tigers', '#india', '#wildlife', '#wild', '#magicalindia', '#indian', '#bandhavgarh', '#madhyapradesh_ig']",0,0,0,0,1,0,0,0,0.3174560864766438,0.0060283974744379,0.13198995786054546
12600000,17256,2022-11-06,223,14,[],0,0,0,0,0,1,0,0,0.3295276959737142,0.0045395544730126,0.016862861870981502
12600000,18550,2022-11-04,226,16,[],0,0,0,0,0,1,0,0,0.3129014571507771,0.0063503421843051,0.025652392060472665
12600000,17900,2022-11-04,227,14,"['#grizzlybear', '#brownbear', '#conservation', '#britishcolumbia', '#canada']",0,0,0,0,1,0,0,0,0.3082266648610433,0.0069749322719872,0.07998056241574582
12600000,17862,2022-11-03,229,15,[],0,0,0,0,1,0,0,0,0.2858580549558003,0.0196776278316974,0.04701684634763774
12600000,21283,2022-11-02,231,15,[],0,0,0,0,0,0,0,1,0.0,0.0,0.0
12600000,12410,2022-11-01,232,14,"['#reindeer', '#svalbard', '#wildlifephotography', '#polar', '#climatechange', '#climatechangeisreal']",0,0,0,0,1,0,0,0,0.3066432476043701,0.0069250590167939,0.003202365050521153
12600000,16155,2022-10-30,236,21,[],0,0,0,0,0,1,0,0,0.3091850678126017,0.0075138895772397,0.011350310515993202
12600000,16743,2022-10-27,244,16,"['#africa', '#chobenationalpark', '#elephant']",0,0,0,0,0,0,0,0,0.2004774411519368,0.1566480696201324,0.18122530581190013
12600000,16743,2022-10-27,244,16,"['#africa', '#chobenationalpark', '#elephant']",0,0,0,0,0,0,0,0,0.2382435003916422,0.0426511615514755,0.20719569701483298
12600000,60469,2022-10-27,245,14,"['#leopard', '#leopardcubs', '#cats', '#catgram', '#catsofinstagram', '#panthers', '#bigcat']",0,0,0,0,1,0,0,0,0.2898643016815185,0.0113766668364405,0.11844424131990816
12600000,14290,2022-10-26,248,17,[],0,0,0,0,1,0,0,0,0.3221933841705322,0.0051151532679796,0.028737987945914676
12600000,17597,2022-10-25,251,15,"['#Antarctica', '#penguin', '#gentoopenguin', '#conservation', '#climatechange', '#climatechangeisreal']",0,0,0,0,0,0,1,0,0.2982104221979777,0.008574292063713,0.004936780209896198
12600000,21894,2022-10-25,252,13,[],0,0,0,0,0,0,1,0,0.3203091820081075,0.0054195458069443,0.06311643502798663
