pg_seguidores,ph_likes,ph_fecha,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB,ph_entropia,ph_energia,ph_foco
6600000,11167,2023-03-02,13,17,"['#YourShotPhotographer', '#Aerial', '#Photography', '#Travel', '#Utah']",0,0,0,0,1,0,0,0,0.302422285079956,0.0075060268864035,0.0395796670894891
6600000,21990,2023-03-02,14,1,"['#YourShotPhotographer', '#Hokkaido', '#Squirrel']",0,1,1,0,0,0,1,0,0.3236700495084126,0.0049322126433253,0.01639212210899564
6600000,11402,2023-02-28,15,17,"['#yourshotphotographer', '#norwayfjords', '#norwaylandscape']",0,1,0,0,0,1,0,0,0.3148121436436971,0.0061570773832499,0.015069918306018401
6600000,7738,2023-02-28,16,1,"['#YourShotPhotographer', '#SpermWhales']",0,0,0,0,0,0,1,0,0.2985251744588216,0.016319939866662,0.002578813187418068
6600000,10819,2023-02-26,17,17,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.3083100318908691,0.0064345910213887,0.014150321951151866
6600000,7552,2023-02-26,18,1,"['#YourShotPhotographer', '#KatmaiNationalPark', '#BrownBear']",0,1,0,0,0,1,0,0,0.3177366455396016,0.0056225638836622,0.1715122446182172
6600000,77857,2023-02-24,19,17,"['#YourShotPhotographer', '#TajMahal', '#India']",0,0,0,0,1,0,0,0,0.3178355693817138,0.0055581722408533,0.012314209541154971
6600000,10177,2023-02-23,20,17,['#YourShotPhotographer'],0,1,1,0,0,0,1,0,0.2874127229054768,0.0145857539027929,0.05526845992038115
6600000,12966,2023-02-22,21,17,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.3060661355654399,0.008320921100676,0.2241636057156439
6600000,5233,2023-02-21,22,17,"['#YourShotPhotographer', '#SanFranciscoBay', '#California', '#Aerial', '#Photography']",0,0,0,0,1,0,0,0,0.3118731578191121,0.0071242391131818,0.09379922568245291
6600000,11755,2023-02-19,24,17,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.2745372056961059,0.0161780845373868,0.0058646955446112
6600000,11755,2023-02-19,24,17,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.1784689426422119,0.3224289417266845,0.0016115076293879158
6600000,15222,2023-02-18,25,17,"['#YourShotPhotographer', '#streetphotography', '#NewYork', '#city', '#ManhattanBridge']",1,0,0,0,1,0,0,0,0.3207669258117676,0.0064584552310407,0.03500669453938423
6600000,13204,2023-02-17,28,0,['#yourshotphotographer'],0,1,0,0,1,0,0,0,0.3076558709144592,0.0074098911136388,0.024251640002743914
6600000,6675,2023-02-15,29,22,"['#YourShotPhotographer', '#BlackBear', '#Bear', '#Wildlife']",0,0,0,0,1,0,0,0,0.3071428736050923,0.0073488228954374,0.0341253867986406
6600000,6040,2023-02-14,30,22,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3190051714579264,0.0071451524272561,0.019619267853068743
6600000,11610,2023-02-13,31,17,"['#YourShotPhotographer', '#Kingfisher']",0,1,1,0,0,1,0,0,0.2884687383969624,0.0105451149865984,0.07222257449751016
6600000,8212,2023-02-12,32,20,"['#YourShotPhotographer', '#blackandwhite', '#people']",1,0,0,0,0,0,0,0,0.2726208766301473,0.0267593041062355,0.0047408123361727195
6600000,9689,2023-02-11,33,23,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.2884066502253214,0.0104696005582809,0.01580128024653985
6600000,19595,2023-02-10,34,17,"['#YourShotPhotographer', '#RedFox', '#Fox', '#Wildlife', '#FoxKit']",0,1,1,0,0,1,0,0,0.3054739634195964,0.0078147854655981,0.03345532913365901
6600000,15529,2023-02-09,35,17,"['#YourShotPhotographer', '#Aerial', '#Photography', '#California']",0,1,0,0,1,0,0,0,0.3200503389040629,0.0055689746513962,0.0002883819406351828
6600000,10764,2023-02-08,36,15,"['#GrandTetons', '#GrizzlyBear', '#YourShotPhotographer']",0,1,1,0,1,0,0,0,0.3112611770629883,0.0062673483043909,0.016122847610677903
6600000,10871,2023-02-08,37,2,"['#YourShotPhotographer', '#iceland', '#diamondbeach', '#ice']",0,1,0,0,0,0,1,0,0.3208727836608886,0.0056326650083065,0.03324870213501245
6600000,6389,2023-02-06,38,21,"['#YourShotPhotographer', '#spermwhales']",0,1,0,0,0,0,1,0,0.2839488784472148,0.0260540898889303,0.019158794512383264
6600000,11960,2023-02-05,39,17,['#YourShotPhotographer'],0,1,1,0,0,1,0,0,0.2936392823855082,0.0085933655500411,0.020767626916972533
6600000,19434,2023-02-04,40,17,"['#YourShotPhotographer', '#cicada', '#macro', '#nature']",0,1,0,0,1,0,0,0,0.314626395702362,0.0063047790899872,0.010916801347137205
6600000,9545,2023-02-04,41,14,"['#yourshorphotographer', '#sport', '#panning', '#fineratphotography', '#europeanathleticschampionships22']",1,0,0,0,1,0,0,0,0.3089560270309448,0.0072372360154986,0.007135231495814037
6600000,25814,2023-02-04,42,2,"['#YourShotPhotographer', '#Hokkaido', '#Fox']",0,1,0,0,1,0,0,0,0.3092226187388102,0.0072292913682758,0.11811562594294397
6600000,11111,2023-02-03,43,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3231881459554036,0.0058391457423567,0.05122841173380546
6600000,7436,2023-02-03,44,14,['#YourShotPhotographer'],0,1,0,0,1,0,0,0,0.3188607096672058,0.0060972338542342,0.08152983097259857
6600000,8670,2023-02-02,45,23,"['#YourShotPhotographer', '#birds', '#behavior', '#goldenhour', '#birdsinaction']",0,1,1,0,1,0,0,0,0.2521578669548034,0.0275552067905664,0.013031889780504291
6600000,9951,2023-02-02,46,20,"['#yourshotphotograhpher', '#iceland', '#exploreiceland']",0,1,0,0,0,0,1,0,0.3230901559193929,0.0049191890284419,0.028301330446564875
6600000,18157,2023-02-02,47,14,['#YourShotPhotographer'],0,1,0,0,0,0,0,0,0.2799413998921712,0.020609512925148,0.02301070609651688
6600000,11423,2023-02-02,48,2,"['#YourShotPhotographer', '#Nevada', '#Aerial', '#Photography']",0,0,0,0,1,0,0,0,0.3219288388888041,0.0050670439377427,0.10068396088158414
6600000,17795,2023-02-01,49,20,"['#YourShotPhotographer', '#Wildlife', '#RedFox']",0,0,0,0,0,0,1,0,0.2052924434343973,0.20574851334095,0.0020877415019648856
6600000,10638,2023-02-01,50,18,"['#yourshotphotographer', '#africandress', '#africanfashion', '#gambia']",1,0,0,0,0,1,0,0,0.3302382826805115,0.0043487483635544,0.03430059870210167
6600000,10638,2023-02-01,50,18,"['#yourshotphotographer', '#africandress', '#africanfashion', '#gambia']",1,0,0,0,1,0,0,0,0.326919674873352,0.0046023987233638,0.015318251046677459
6600000,10638,2023-02-01,50,18,"['#yourshotphotographer', '#africandress', '#africanfashion', '#gambia']",1,0,0,0,1,0,0,0,0.3285218278566996,0.004638778977096,0.03313813106377396
6600000,10638,2023-02-01,50,18,"['#yourshotphotographer', '#africandress', '#africanfashion', '#gambia']",1,0,0,0,0,0,1,0,0.3291362126668294,0.0044902451336383,0.10443176302291876
6600000,11722,2023-02-01,51,2,['#YourShotPhotographer'],1,0,0,0,0,1,0,0,0.3127815723419189,0.0066357171162962,0.019038808953223595
6600000,14658,2023-01-31,52,18,"['#Butterfly', '#CascadeRange', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.3014667828877767,0.0089935464784502,0.01872164834716403
6600000,16852,2023-01-31,53,2,"['#YourShotPhotographer', '#Bavaria', '#Alps']",0,0,0,0,1,0,0,0,0.319668173789978,0.005825602915138,0.025720184021203518
6600000,10601,2023-01-30,54,2,['#YourShotPhotographer'],1,0,0,0,1,0,0,0,0.322848637898763,0.005229745991528,0.004817861345496283
6600000,7703,2023-01-29,55,17,['#yourshotphotographer'],0,0,0,0,1,0,0,0,0.3100694417953491,0.0072196377441287,0.020356587570364938
6600000,9637,2023-01-29,56,2,"['#YourShotPhotographer', '#BlackBear', '#Alaska']",0,0,0,0,0,1,0,0,0.2696498235066731,0.0157129764556884,0.029744896540909633
6600000,14146,2023-01-28,57,17,"['#yourshotphotographer', '#swan', '#bird', '#bokeh', '#fineartphotography']",0,0,0,0,0,0,0,0,0.3180914322535197,0.0060938335955142,0.05970678698566324
6600000,10090,2023-01-28,58,2,"['#yourshotphotographer', '#sydney', '#fog', '#sunrise']",1,0,0,0,1,0,0,0,0.2980363170305888,0.0095558734610676,0.006638761827079976
6600000,12088,2023-01-27,59,14,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3257079720497131,0.0049011288210749,0.19355559603561076
6600000,9011,2023-01-26,60,20,"['#YourShotPhotographer', '#spermwhales']",0,0,0,0,0,0,1,0,0.2734547257423401,0.0254342053085565,0.0022508891157202327
6600000,42762,2023-01-26,61,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3231830994288127,0.0053131626918911,0.016098587065849188
6600000,9834,2023-01-26,62,14,['#YourShotPhotographer'],1,0,0,0,0,0,1,0,0.2043882211049398,0.1537126451730728,0.1007419171672526
6600000,7266,2023-01-25,64,17,"['#YourShotPhotographer', '#Botswana', '#aerial', '#photography']",0,0,0,0,0,1,0,0,0.2719850738843282,0.0126535464078187,0.013460854194822418
6600000,12818,2023-01-25,65,14,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.3115421334902445,0.0063801272772252,0.02108196714650976
6600000,19351,2023-01-24,66,20,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2947105566660563,0.0120245097205042,0.0015389059688478042
6600000,20557,2023-01-24,67,17,"['#YourShotPhotographer', '#Hokkaido', '#Fox']",0,0,0,0,1,0,0,0,0.2678168416023254,0.0308984089642763,0.13833229451822526
6600000,6345,2023-01-24,68,14,['#YourShotPhotographer'],1,0,0,0,1,0,0,0,0.2884957393010457,0.0108318775892257,0.0020938425546387735
6600000,60709,2023-01-23,69,20,"['#YourShotPhotographer', '#sunset', '#travel', '#traveler', '#sunsetlove']",1,0,0,0,1,0,0,0,0.2799303531646728,0.0138052850961685,0.01330525207941155
6600000,10905,2023-01-23,70,17,"['#yourshotphotographer', '#pnw', '#landscapephotography']",0,0,0,0,1,0,0,0,0.3146498998006184,0.0061891484074294,0.02060401577263968
6600000,10882,2023-01-23,71,14,"['#YourShotPhotographer', '#BlackBear', '#Bear', '#Wildlife']",0,0,0,0,1,0,0,0,0.3183247645696004,0.0059197694063186,0.016068354933050494
6600000,7250,2023-01-22,73,17,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.2803291877110799,0.0232110135257244,0.06547444939787135
6600000,13035,2023-01-22,74,14,"['#YourShotPhotographer', '#Amsterdam', '#Reflection']",0,0,0,0,0,0,1,0,0.3288350502649943,0.0044922139495611,0.0662434355826724
6600000,23471,2023-01-21,75,14,"['#YourShotPhotographer', '#faroeislands', '#faroe', '#longexposure']",1,0,0,0,0,1,0,0,0.3045177261034648,0.0087094800546765,0.05762707966474603
6600000,26309,2023-01-20,77,1,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3060988982518514,0.0071432888507843,0.004280436848842285
6600000,10468,2023-01-19,78,1,"['#AnnasHummingbird', '#OregonCoast', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.2842462460199992,0.0169247239828109,0.009021413530528254
6600000,11264,2023-01-17,79,17,"['#YourShotPhotographer', '#marinelayer', '#wildfireprevention']",0,0,0,0,1,0,0,0,0.3172906438509623,0.0058668386191129,0.0025079493433961776
6600000,28646,2023-01-16,80,17,"['#yourshotphotographer', '#yosemitenps']",0,0,0,0,1,0,0,0,0.3119506041208903,0.0063117826357483,0.03394620704100727
6600000,25838,2023-01-15,81,17,"['#YourShotPhotographer', '#bullfrog', '#frogs', '#monsoonwildlife']",0,0,0,0,1,0,0,0,0.2675601045290629,0.0181374829262495,0.0014274140753557864
6600000,5135,2023-01-14,82,17,"['#YourShotPhotographer', '#Taiwan', '#Zhonghe']",1,0,0,0,1,0,0,0,0.3036207358042399,0.0085284560918807,0.04409827958762695
6600000,15391,2023-01-14,83,1,"['#YourShotPhotographer', '#aerial', '#photography', '#California']",0,0,0,0,1,0,0,0,0.3215377728144328,0.0052106892690062,0.01622701142561068
6600000,14970,2023-01-12,84,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3223057985305786,0.0068662147969007,0.020729583083528253
6600000,7679,2023-01-11,85,17,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.3076870242754618,0.006650093011558,0.082853082723813
6600000,26072,2023-01-10,86,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2828480402628581,0.0138575201854109,0.014927839866873913
6600000,15254,2023-01-09,87,17,"['#YourShotPhotographer', '#Hokkaido', '#fox']",0,0,0,0,1,0,0,0,0.3060502409934997,0.0072089275345206,0.26804836482373096
6600000,27346,2023-01-08,88,17,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.3098082145055135,0.0069230082444846,0.008754066254819063
6600000,11708,2023-01-07,89,17,"['#yourshotphotographer', '#trees', '#nature', '#windy', '#fineartphotography']",0,0,0,0,0,0,0,0,0.3280576666196187,0.004517450928688,0.4865400140773655
6600000,6785,2023-01-06,90,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.2235814730326334,0.0591722354292869,0.04411430395453161
6600000,17663,2023-01-05,91,17,"['#YourShotPhotographer', '#polarbear']",0,0,0,0,0,0,1,0,0.3109034299850464,0.0068300860002636,0.006084797422657535
6600000,12721,2023-01-04,92,17,"['#yourshotphotographer', '#Australia', '#surf', '#waves', '#nature']",0,0,0,0,0,0,1,0,0.3242980241775512,0.0050465269014239,0.022075636453462666
6600000,10952,2023-01-03,93,17,"['#yourshotphotographer', '#badlands', '#badlandsnp']",0,0,0,0,1,0,0,0,0.2994596560796101,0.0080709541216492,0.0169118966994337
6600000,11967,2023-01-02,94,17,"['#YourShotPhotographer', '#color', '#travel', '#India']",0,0,0,1,0,0,1,0,0.3085774978001912,0.0082109905779361,0.008244076817378784
6600000,11967,2023-01-02,94,17,"['#YourShotPhotographer', '#color', '#travel', '#India']",0,0,0,0,0,0,1,0,0.3147961298624674,0.0074413199909031,0.012030647351798164
6600000,11967,2023-01-02,94,17,"['#YourShotPhotographer', '#color', '#travel', '#India']",0,0,0,0,1,0,0,0,0.3255557815233866,0.0049667842686176,0.12930667995334308
6600000,16951,2023-01-01,95,17,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.3221850593884786,0.0050574811175465,0.08367331528743306
6600000,12295,2022-12-31,96,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.3210391799608866,0.0052411840297281,0.0038522696079089556
6600000,9232,2022-12-30,97,17,['#yourshotphotographe'],0,0,0,0,0,0,1,0,0.2642514705657959,0.0199888087809085,0.026013630922824976
6600000,4634,2022-12-29,98,17,"['#YourShotPhotographer', '#Taiwan', '#Taipei']",0,0,0,0,0,0,1,0,0.3114600578943888,0.0079940287396311,0.05223801419295028
6600000,21436,2022-12-28,99,22,"['#yourshotphotographer', '#travel', '#venice', '#rialtobridge', '#sunset']",0,0,0,0,1,0,0,0,0.3127926190694173,0.0065651973709464,0.061436348223601694
6600000,14187,2022-12-27,100,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2939352989196777,0.0112522449344396,0.0006748480939579881
6600000,13110,2022-12-26,101,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.2988281846046448,0.0149727882817387,0.007663270671683831
6600000,10394,2022-12-25,102,11,"['#YourShotPhotographer', '#Locorotondo', '#Apulia', '#Italy', '#christmas']",0,0,0,0,1,0,0,0,0.3298351565996806,0.0044740624725818,0.028688394398721367
6600000,37618,2022-12-24,103,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2837566335995992,0.014608584344387,0.07208314149358214
6600000,13026,2022-12-23,104,17,"['#YourShotPhotographer', '#wild', '#bird', '#SpruceGrouse', '#fall']",0,0,0,0,1,0,0,0,0.3151066303253174,0.0057844957336783,0.029503038070442272
6600000,12421,2022-12-22,105,17,"['#yourshotphotographer', '#fatherhood', '#gambia', '#baby', '#fatherson']",0,0,0,0,1,0,0,0,0.3259376883506775,0.0048160175792872,0.021076616317784107
6600000,12421,2022-12-22,105,17,"['#yourshotphotographer', '#fatherhood', '#gambia', '#baby', '#fatherson']",0,0,0,0,0,0,0,0,0.3186998764673869,0.0054630693048238,0.006426218105474484
6600000,15048,2022-12-21,106,17,"['#YourShotPhotographer', '#Newfoundland', '#seascape', '#LongExposure']",0,0,0,0,0,0,1,0,0.3283604184786479,0.0045093856751918,0.04234331628313992
6600000,17455,2022-12-20,107,17,"['#YourShotPhotographer', '#BrownBear', '#Alaska', '#KatmaiNationalPark']",0,0,0,0,1,0,0,0,0.3268150885899861,0.0045738937333226,0.16942408451529306
6600000,17455,2022-12-20,107,17,"['#YourShotPhotographer', '#BrownBear', '#Alaska', '#KatmaiNationalPark']",0,0,0,0,1,0,0,0,0.3160930077234904,0.0060147671028971,0.04705452434875046
6600000,17981,2022-12-20,108,0,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.2971348365147908,0.0085787437856197,0.04879968156759682
6600000,11854,2022-12-18,109,17,['#YourShotPhotographer'],0,0,0,0,0,1,0,0,0.2972222566604614,0.0080326804891228,0.015194103356380847
6600000,8770,2022-12-17,110,17,"['#YourShotPhotographer', '#Maracanã', '#stadium', '#aerial', '#photography']",0,0,0,0,1,0,0,0,0.3163373470306396,0.0059879790060222,0.07608054160277891
6600000,7578,2022-12-16,111,17,"['#YourShotPhotographer', '#sealions']",0,0,0,0,0,0,1,0,0.3180468678474426,0.005431274883449,0.03578571374696551
6600000,10481,2022-12-15,112,18,"['#YourShotPhotographer', '#Hokkaido', '#Squirrel']",0,0,0,0,1,0,0,0,0.2961827516555786,0.0092718303203582,0.016882310892913664
6600000,24927,2022-12-14,113,17,"['#YourShotPhotographer', '#Oman']",0,0,0,0,0,1,0,0,0.3212975859642029,0.0054052285850048,0.12429569182998769
6600000,9452,2022-12-13,114,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2924025853474934,0.0158999189734458,0.012980477587727439
6600000,10873,2022-12-12,115,17,"['#YourShotPhotographer', '#SouthAfrica', '#stadium', '#aerial', '#photography']",0,0,0,0,1,0,0,0,0.3087096214294433,0.0068672243505716,0.030742064212574395
6600000,10873,2022-12-12,115,17,"['#YourShotPhotographer', '#SouthAfrica', '#stadium', '#aerial', '#photography']",0,0,0,0,1,0,0,0,0.3071512977282206,0.0071675279177725,0.02826763930090921
6600000,37616,2022-12-10,116,17,"['#YourShotPhotographer', '#iceland', '#icecave', '#landscape']",0,0,0,0,0,0,1,0,0.3257492780685425,0.004782872274518,0.17560273517748687
6600000,20109,2022-12-09,117,17,"['#yourshotphotographer', '#iceland', '#exploreiceland', '#landscapephotography']",0,0,0,0,0,1,0,0,0.2866767048835754,0.010990573093295,0.004968985303287115
6600000,11485,2022-12-08,118,17,"['#YourShotPhotographer', '#flower', '#color', '#fineartphotography']",0,0,0,0,1,0,0,0,0.3237427870432536,0.0055260681547224,0.034750161027889505
6600000,14390,2022-12-07,119,17,['#yourshotphotographer'],0,0,0,0,1,0,0,0,0.2998435894648234,0.0089387744665145,0.015880621397000985
6600000,17257,2022-12-06,120,17,"['#YourShotPhotographer', '#macro']",0,0,0,0,0,1,0,0,0.3226952751477559,0.0051513984799385,0.009169033591822091
6600000,7039,2022-12-05,121,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.31734565893809,0.0071182739920914,0.06218624086643759
6600000,25751,2022-12-04,122,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.3030946254730224,0.0083707477897405,0.15103634742720465
6600000,9848,2022-12-03,123,17,"['#Vietnam', '#YourShotPhotographer']",0,0,0,0,0,0,1,0,0.3173065980275472,0.0056915124878287,0.06869103714110389
6600000,23077,2022-12-02,124,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.318445086479187,0.0072818081825971,0.04213533177756807
6600000,10897,2022-12-01,125,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3131392399470011,0.0069245011545717,0.1418660711008488
6600000,5753,2022-11-30,126,17,"['#YourShotPhotographer', '#rwanda', '#educationforall']",0,0,0,0,1,0,0,0,0.2944208780924479,0.0090249665081501,0.020626799886574013
6600000,22768,2022-11-29,127,17,"['#SoftshellTurtle', '#MerrittIsland', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.2765261729558309,0.0213742516934871,0.03085521171298137
6600000,10788,2022-11-28,128,17,"['#yourshotphotographer', '#makeup', '#pride', '#lgbtq']",0,0,0,0,0,1,0,0,0.3281215031941731,0.0048509296029806,0.02052523304559539
6600000,10788,2022-11-28,128,17,"['#yourshotphotographer', '#makeup', '#pride', '#lgbtq']",0,0,0,0,1,0,0,0,0.3255142569541931,0.0051097287796437,0.01664826045811385
6600000,10788,2022-11-28,128,17,"['#yourshotphotographer', '#makeup', '#pride', '#lgbtq']",0,0,0,0,1,0,0,0,0.3249492645263672,0.0047298558056354,0.012691091242032377
6600000,27037,2022-11-27,129,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.3023081223169963,0.0076756374910473,0.03566399162066292
6600000,5528,2022-11-26,130,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.3167483806610107,0.0066634211689233,0.008496580928463289
6600000,22392,2022-11-25,131,17,"['#yourshotphotographer', '#florida']",0,0,0,0,1,0,0,0,0.3151326179504394,0.0061323619447648,0.0044686587495970116
6600000,14919,2022-11-24,132,17,"['#YourShotPhotographer', '#Aerial', '#Photography', '#Oregon', '#ThreeSisters']",0,0,0,0,1,0,0,0,0.3146715760231018,0.0066193751990795,0.12266473675436644
6600000,14919,2022-11-24,132,17,"['#YourShotPhotographer', '#Aerial', '#Photography', '#Oregon', '#ThreeSisters']",0,0,0,0,1,0,0,0,0.3133325179417928,0.0066812671720981,0.09219733349806229
6600000,31073,2022-11-23,133,17,"['#YourShotPhotographer', '#dolomites', '#dolomiten', '#dolomiti', '#Sassolungo']",0,0,0,0,1,0,0,0,0.3165376385052998,0.0057772723957896,0.0673491635977897
6600000,21247,2022-11-22,134,17,"['#flyingfox', '#fruitbat', '#climatechange', '#heatstress', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.3215659459431966,0.0054173460230231,0.22495185701278353
6600000,21247,2022-11-22,134,17,"['#flyingfox', '#fruitbat', '#climatechange', '#heatstress', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.3151112000147502,0.0061092651449143,0.12589847728309372
6600000,21247,2022-11-22,134,17,"['#flyingfox', '#fruitbat', '#climatechange', '#heatstress', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.3246634801228841,0.0048432648181915,0.01517430071015258
6600000,21247,2022-11-22,134,17,"['#flyingfox', '#fruitbat', '#climatechange', '#heatstress', '#YourShotPhotographer']",0,0,0,0,1,0,0,0,0.3215868671735127,0.0053721438162028,0.2901543346195215
6600000,21817,2022-11-20,136,17,"['#yourshotphotographer', '#Sydney', '#Australia', '#sunset']",0,0,0,0,1,0,0,0,0.3066162268320719,0.0090770563110709,0.0055116481956594705
6600000,49885,2022-11-19,137,17,['#YourShotPhotographer'],0,0,0,0,0,0,1,0,0.3272304932276408,0.0046142046339809,0.004011659989831643
6600000,16565,2022-11-18,138,17,['#yourshotphotographer'],0,0,0,0,1,0,0,0,0.3075014352798462,0.0089843869209289,0.1550159459474856
6600000,129441,2022-11-18,139,2,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2781411409378052,0.0126934750005602,0.051574451125680404
6600000,129441,2022-11-18,139,2,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2785711487134297,0.0133679704740643,0.047596577624064114
6600000,31282,2022-11-16,140,17,['#YourShotPhotographer'],0,0,0,0,1,0,0,0,0.2909646034240722,0.0100372098386287,0.0939769952835376
6600000,11751,2022-11-15,141,17,"['#ArcticBay', '#Nunavut', '#YourShotPhotographer']",0,0,0,0,0,0,1,0,0.3160711725552876,0.0062224236316978,0.052211571584950454
6600000,29415,2022-11-13,143,17,"['#YourShotPhotographer', '#Hokkaido', '#Fox']",0,0,0,0,0,0,1,0,0.3144299189249674,0.0058905612677335,0.009415629367561006
6600000,30726,2022-11-12,144,17,"['#YourShotPhotographer', '#Tree', '#Rügen', '#Germany']",0,0,0,0,0,0,0,0,0.3218830029169718,0.0070838667452335,0.7043305099816723
